t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,adc,F_N,tau_Nm,mode
25989.150161591,-242.314453125,23.3,0.4066617157146788,200,201,911,2.0708764855879473,0.2588595606984934,FORCE
25989.154260477,-241.3916015625,24.5,0.4276056667386107,200,199,911,2.050858229616781,0.2563572787020976,FORCE
25989.158286625,-240.40283203125,23.700000000000003,0.4136430327226562,200,188,911,2.0358445376384062,0.2544805672048008,FORCE
25989.162263691,-239.4140625,23.400000000000002,0.4084070449666731,200,208,911,2.0245842686546256,0.2530730335818282,FORCE
25989.166264792,-238.51318359375,23.200000000000003,0.4049163864626845,200,189,911,2.01613906691679,0.2520173833645987,FORCE
25989.170295275,-237.5244140625,24.0,0.4188790204786391,200,225,911,2.009805165613413,0.2512256457016766,FORCE
25989.17420651,-236.513671875,24.8,0.4328416544945937,200,205,911,2.00505473963588,0.250631842454485,FORCE
25989.17834723,-235.56884765625,24.0,0.4188790204786391,200,188,911,2.0014919201527306,0.2501864900190913,FORCE
25989.182312582,-234.55810546875,23.8,0.41538836197465046,200,212,911,1.9988198055403688,0.2498524756925461,FORCE
25989.186315847,-233.63525390625,23.6,0.4118977034706618,200,197,529,1.7881200767790515,0.22351500959738144,FORCE
25989.19026467,-232.646484375,25.200000000000003,0.4398229715025711,200,194,529,1.6300952802080637,0.20376191002600796,FORCE
25989.194270382,-231.70166015625,24.700000000000003,0.43109632524259944,200,203,529,1.5115766827798227,0.18894708534747784,FORCE
25989.198265036,-230.712890625,25.5,0.44505895925855404,200,191,529,1.4226877347086422,0.17783596683858027,FORCE
25989.202281945,-229.658203125,26.900000000000002,0.4694935687864747,200,196,529,1.356021023655257,0.16950262795690713,FORCE
25989.206311245,-228.5595703125,26.900000000000002,0.4694935687864747,200,196,529,1.3060209903652178,0.16325262379565222,FORCE
25989.210288895,-227.4609375,26.700000000000003,0.466002910282486,200,203,529,1.2685209653976883,0.15856512067471104,FORCE
25989.214307954,-226.3623046875,27.3,0.47647488579445196,200,199,529,1.2403959466720413,0.15504949333400517,FORCE
25989.218195447,-225.28564453125,28.200000000000003,0.492182849062401,200,198,529,1.219302182627806,0.15241277282847576,FORCE
25989.222225162,-224.09912109375,28.8,0.5026548245743669,200,199,529,1.2034818595946295,0.1504352324493287,FORCE
25989.226158692,-223.0224609375,27.6,0.48171087355043496,200,198,529,1.1916166173197473,0.14895207716496842,FORCE
25989.230154588,-221.9677734375,27.8,0.4852015320544236,200,198,529,1.1827176856135855,0.14783971070169818,FORCE
25989.234179409,-220.84716796875,28.200000000000003,0.492182849062401,200,193,529,1.1760434868339642,0.14700543585424553,FORCE
25989.238303842,-219.66064453125,28.5,0.49741883681838395,200,198,681,1.2540790359322613,0.15675987949153267,FORCE
25989.242313206,-218.49609375,27.0,0.47123889803846897,200,216,681,1.3126056977559841,0.16407571221949802,FORCE
25989.246320883,-217.41943359375,26.700000000000003,0.466002910282486,200,201,681,1.356500694123776,0.169562586765472,FORCE
25989.250373231,-216.298828125,27.1,0.47298422729046335,200,193,681,1.3894219413996198,0.17367774267495248,FORCE
25989.254236987,-215.17822265625,28.1,0.4904375198104066,200,181,681,1.414112876856503,0.17676410960706287,FORCE
25989.258202575,-214.07958984375,27.700000000000003,0.48345620280242935,200,197,681,1.4326310784491652,0.17907888480614564,FORCE
25989.262198286,-213.0029296875,27.1,0.47298422729046335,200,216,681,1.4465197296436618,0.18081496620545773,FORCE
25989.266201735,-211.92626953125,27.3,0.47647488579445196,200,181,681,1.4569362180395344,0.1821170272549418,FORCE
25989.270280214,-210.82763671875,27.8,0.4852015320544236,200,212,681,1.4647485843364387,0.18309357304205484,FORCE
25989.274265028,-209.72900390625,27.0,0.47123889803846897,200,207,681,1.470607859059117,0.18382598238238962,FORCE
25989.27832918,-208.58642578125,27.1,0.47298422729046335,200,187,681,1.4750023151011258,0.18437528938764072,FORCE
25989.282335423,-207.509765625,27.6,0.48171087355043496,200,190,681,1.4782981571326321,0.18478726964157902,FORCE
25989.286195252,-206.4111328125,27.1,0.47298422729046335,200,197,681,1.480770038656262,0.18509625483203276,FORCE
25989.290177127,-205.3564453125,27.0,0.47123889803846897,200,194,695,1.4902724812105779,0.18628406015132223,FORCE
25989.294165302,-204.23583984375,27.400000000000002,0.47822021504644635,200,199,695,1.4973993131263148,0.18717491414078935,FORCE
25989.298167705,-203.203125,28.1,0.4904375198104066,200,203,695,1.5027444370631173,0.18784305463288967,FORCE
25989.302193025,-202.08251953125,28.0,0.4886921905584123,200,201,695,1.506753280015719,0.18834416000196488,FORCE
25989.306183259,-200.9619140625,27.3,0.47647488579445196,200,199,695,1.5097599122301706,0.18871998902877132,FORCE
25989.310224872,-199.88525390625,27.400000000000002,0.47822021504644635,200,199,695,1.5120148863910092,0.18900186079887615,FORCE
25989.314256435,-198.74267578125,28.400000000000002,0.4956735075663896,200,198,695,1.513706117011638,0.18921326462645474,FORCE
25989.318296985,-197.60009765625,27.700000000000003,0.48345620280242935,200,200,695,1.51497453997711,0.18937181749713874,FORCE
25989.322295277,-196.54541015625,26.900000000000002,0.4694935687864747,200,203,695,1.5159258572012138,0.18949073215015172,FORCE
25989.326469685,-195.44677734375,26.700000000000003,0.466002910282486,200,202,695,1.5166393451192914,0.18957991813991143,FORCE
25989.33023283,-194.30419921875,26.700000000000003,0.466002910282486,200,204,695,1.5171744610578497,0.1896468076322312,FORCE
25989.33443121,-193.3154296875,26.3,0.4590215932745087,200,217,695,1.5175757980117686,0.18969697475147107,FORCE
25989.338325751,-192.3046875,24.5,0.4276056667386107,200,225,695,1.5178768007272077,0.18973460009090096,FORCE
25989.342204733,-191.35986328125,24.1,0.42062434973063345,200,189,847,1.6011437509468,0.20014296886835,FORCE
25989.346169515,-190.43701171875,23.400000000000002,0.4084070449666731,200,200,847,1.6635939636114943,0.20794924545143678,FORCE
25989.350175147,-189.580078125,23.700000000000003,0.4136430327226562,200,221,847,1.710431623110015,0.21380395288875187,FORCE
25989.354185306,-188.6572265625,22.5,0.39269908169872414,200,197,847,1.7455598677339053,0.21819498346673816,FORCE
25989.358297169,-187.75634765625,21.6,0.3769911184307752,200,187,847,1.771906051201823,0.22148825640022787,FORCE
25989.362407522,-186.85546875,21.1,0.36826447217080355,200,194,847,1.7916656888027616,0.2239582111003452,FORCE
25989.36640514,-185.95458984375,21.6,0.3769911184307752,200,218,847,1.8064854170034652,0.22581067712543315,FORCE
25989.370219266,-185.1416015625,21.400000000000002,0.37350045992678654,200,179,847,1.817600213153993,0.22720002664424913,FORCE
25989.374236897,-184.32861328125,20.8,0.36302848441482055,200,216,847,1.8259363102668889,0.2282420387833611,FORCE
25989.378319846,-183.49365234375,20.400000000000002,0.3560471674068433,200,186,847,1.8321883831015608,0.2290235478876951,FORCE
25989.382219466,-182.65869140625,20.400000000000002,0.3560471674068433,200,212,847,1.8368774377275647,0.2296096797159456,FORCE
25989.386309534,-181.86767578125,21.400000000000002,0.37350045992678654,200,190,847,1.8403942286970676,0.23004927858713345,FORCE
25989.390179586,-180.98876953125,21.900000000000002,0.3822271061867582,200,201,847,1.843031821924195,0.23037897774052438,FORCE
25989.394188275,-180.1318359375,22.200000000000003,0.3874630939427412,200,198,830,1.8357225144161773,0.22946531430202216,FORCE
25989.398177304,-179.23095703125,22.900000000000002,0.3996803987067015,200,198,830,1.8302405337851637,0.22878006672314546,FORCE
25989.402294983,-178.330078125,22.900000000000002,0.3996803987067015,200,197,830,1.8261290483119037,0.22826613103898796,FORCE
25989.406190063,-177.3193359375,24.1,0.42062434973063345,200,202,830,1.8230454342069586,0.22788067927586983,FORCE
25989.410201851,-176.37451171875,24.700000000000003,0.43109632524259944,200,198,830,1.8207327236282498,0.22759159045353122,FORCE
25989.414193542,-175.3857421875,24.400000000000002,0.42586033748661645,200,204,830,1.818998190694218,0.22737477383677726,FORCE
25989.418194862,-174.4189453125,24.700000000000003,0.43109632524259944,200,188,830,1.8176972909936946,0.22721216137421182,FORCE
25989.422165424,-173.43017578125,25.1,0.4380776422505767,200,190,830,1.8167216162183017,0.22709020202728772,FORCE
25989.426156044,-172.44140625,25.6,0.4468042885105484,200,195,830,1.815989860136757,0.22699873251709463,FORCE
25989.430150963,-171.4306640625,25.200000000000003,0.4398229715025711,200,197,830,1.8154410430755987,0.22693013038444984,FORCE
25989.434210503,-170.419921875,24.700000000000003,0.43109632524259944,200,197,830,1.8150294302797298,0.22687867878496623,FORCE
25989.438159083,-169.4091796875,25.200000000000003,0.4398229715025711,200,200,830,1.8147207206828284,0.22684009008535355,FORCE
25989.442160063,-168.3544921875,26.0,0.4537856055185257,200,187,830,1.814489188485152,0.226811148560644,FORCE
25989.446155563,-167.34375,25.1,0.4380776422505767,200,196,0,1.3608668913638642,0.17010836142048302,FORCE
25989.450230153,-166.31103515625,24.900000000000002,0.4345869837465881,200,186,0,1.020650168522898,0.12758127106536224,RETURN
25989.454318358,-165.322265625,24.900000000000002,0.4345869837465881,200,197,0,0.7654876263921735,0.09568595329902169,RETURN
25989.458258777,-164.28955078125,25.900000000000002,0.45204027626653137,200,214,0,0.5741157197941301,0.07176446497426626,RETURN
25989.462321176,-163.2568359375,25.6,0.4468042885105484,200,211,0,0.4305867898455976,0.0538233487306997,RETURN
25989.466301955,-162.24609375,25.200000000000003,0.4398229715025711,200,187,0,0.32294009238419824,0.04036751154802478,RETURN
25989.470233296,-161.2353515625,24.900000000000002,0.4345869837465881,200,185,0,0.24220506928814864,0.03027563366101858,RETURN
25989.474294847,-160.224609375,25.8,0.45029494701453704,200,194,0,0.18165380196611147,0.022706725245763934,RETURN
25989.478329974,-159.1259765625,26.700000000000003,0.466002910282486,200,189,0,0.13624035147458363,0.017030043934322954,RETURN
25989.482336901,-158.02734375,26.700000000000003,0.466002910282486,200,205,0,0.10218026360593772,0.012772532950742215,RETURN
25989.486376125,-156.90673828125,27.400000000000002,0.47822021504644635,200,212,0,0.07663519770445328,0.00957939971305666,RETURN
25989.490388851,-155.76416015625,29.5,0.5148721293383273,200,202,0,0.05747639827833997,0.007184549784792496,RETURN
25989.494181932,-154.48974609375,31.3,0.5462880558742251,200,191,0,0.04310729870875497,0.005388412338594371,RETURN
25989.498192722,-153.3251953125,32.5,0.5672320068981571,200,193,199,0.14104888481064232,0.01763111060133029,RETURN
25989.502183503,-151.89697265625,33.9,0.5916666164260777,200,196,199,0.2145050743870578,0.026813134298382224,RETURN
25989.506317299,-150.57861328125,35.9,0.6265732014659643,200,193,199,0.26959721656936947,0.033699652071171184,RETURN
25989.510391297,-149.0185546875,39.1,0.6824237375297829,200,184,199,0.3109163232061032,0.0388645404007629,RETURN
25989.514306826,-147.3486328125,40.2,0.7016223593017206,200,193,199,0.3419056531836534,0.042738206647956675,RETURN
25989.518377272,-145.74462890625,41.6,0.7260569688296411,200,189,199,0.3651476506668161,0.04564345633335201,RETURN
25989.522255364,-143.98681640625,42.400000000000006,0.7400196028455959,200,186,199,0.3825791487791882,0.047822393597398524,RETURN
25989.526278497,-142.294921875,44.7,0.7801621756414654,200,207,199,0.39565277236346724,0.049456596545433405,RETURN
25989.530322176,-140.47119140625,44.2,0.7714355293814937,200,212,199,0.4054579900516765,0.05068224875645956,RETURN
25989.534334786,-138.71337890625,44.6,0.778416846389471,200,174,199,0.41281190331783346,0.05160148791472918,RETURN
25989.53830549,-136.91162109375,42.7,0.7452555906015788,200,181,199,0.4183273382674511,0.05229091728343139,RETURN
25989.542350982,-135.17578125,42.900000000000006,0.7487462491055675,200,203,199,0.4224639144796644,0.05280798930995805,RETURN
25989.546193397,-133.48388671875,42.900000000000006,0.7487462491055675,200,215,199,0.42556634663882437,0.053195793329853046,RETURN
25989.550156679,-131.923828125,41.6,0.7260569688296411,200,194,373,0.5229534897308539,0.06536918621635673,RETURN
25989.554153099,-130.2978515625,40.1,0.6998770300497261,200,210,373,0.5959938470498759,0.07449923088123449,RETURN
25989.558152286,-128.84765625,37.0,0.6457718232379019,200,202,373,0.6507741150391423,0.08134676437989279,RETURN
25989.562271576,-127.41943359375,35.0,0.6108652381980153,200,204,373,0.6918593160310923,0.08648241450388654,RETURN
25989.566276425,-125.9912109375,32.9,0.5742133239061344,200,211,373,0.7226732167750548,0.09033415209688185,RETURN
25989.570295408,-124.716796875,31.5,0.5497787143782138,200,207,373,0.7457836423330265,0.09322295529162831,RETURN
25989.574393588,-123.50830078125,30.700000000000003,0.5358160803622593,200,206,373,0.7631164615015055,0.09538955768768818,RETURN
25989.578354573,-122.23388671875,29.3,0.5113814708343386,200,199,373,0.7761160758778647,0.09701450948473309,RETURN
25989.582321448,-121.04736328125,29.6,0.5166174585903216,200,202,373,0.785865786660134,0.09823322333251674,RETURN
25989.586187985,-119.86083984375,30.400000000000002,0.5305800926062763,200,202,373,0.7931780697468361,0.09914725871835452,RETURN
25989.590239923,-118.71826171875,30.0,0.5235987755982988,200,198,373,0.7986622820618627,0.09983278525773284,RETURN
25989.59418219,-117.4658203125,31.700000000000003,0.5532693728822026,200,208,373,0.8027754412981326,0.10034693016226658,RETURN
25989.598320641,-116.2353515625,32.2,0.5619960191421741,200,207,373,0.805860310725335,0.10073253884066688,RETURN
25989.602404432,-114.8291015625,33.2,0.5794493116621174,200,216,518,0.8873908952729531,0.11092386190911914,RETURN
25989.606367551,-113.37890625,34.6,0.6038839211900381,200,178,518,0.9485388336836665,0.11856735421045832,RETURN
25989.610359127,-111.97265625,35.800000000000004,0.6248278722139701,200,219,518,0.9943997874917018,0.12429997343646272,RETURN
25989.614362017,-110.50048828125,37.7,0.6579891280018623,200,180,518,1.028795502847728,0.128599437855966,RETURN
25989.618393083,-108.96240234375,39.0,0.6806784082777885,200,225,518,1.054592289364748,0.1318240361705935,RETURN
25989.622374698,-107.314453125,39.5,0.6894050545377601,200,180,518,1.0739398792525128,0.1342424849065641,RETURN
25989.626264316,-105.75439453125,40.7,0.7103490055616922,200,215,518,1.0884505716683361,0.13605632145854202,RETURN
25989.630172793,-104.1943359375,42.400000000000006,0.7400196028455959,200,192,518,1.099333590980204,0.1374166988725255,RETURN
25989.63417083,-102.54638671875,42.400000000000006,0.7400196028455959,200,193,518,1.1074958554641048,0.1384369819330131,RETURN
25989.638191707,-100.8544921875,42.900000000000006,0.7487462491055675,200,201,518,1.1136175538270303,0.1392021942283788,RETURN
25989.642274074,-99.052734375,43.1,0.7522369076095561,200,199,518,1.1182088275992244,0.13977610344990304,RETURN
25989.646352622,-97.18505859375,43.800000000000004,0.7644542123735164,200,195,518,1.1216522829283702,0.14020653536604627,RETURN
25989.650351883,-95.42724609375,44.300000000000004,0.7731808586334881,199.95514173365814,195,518,1.1242348744252293,0.14052935930315366,RETURN
25989.654369782,-93.69140625,43.900000000000006,0.7661995416255107,195.52935359148273,196,649,1.1977402191134967,0.1497175273891871,RETURN
25989.658333029,-91.8896484375,43.5,0.7592182246175333,190.90620484119353,210,649,1.2528692276296973,0.15660865345371217,RETURN
25989.662305138,-90.19775390625,43.2,0.7539822368615504,186.41274797002617,188,649,1.2942159840168477,0.16177699800210596,RETURN
25989.666292737,-88.52783203125,42.5,0.7417649320975901,182.78528150271165,184,649,1.3252260513072103,0.16565325641340128,RETURN
25989.670181506,-86.8359375,42.5,0.7417649320975901,177.6924734392805,216,649,1.3484836017749826,0.16856045022187283,RETURN
25989.674165562,-85.27587890625,41.0,0.7155849933176751,175.9948900349911,195,649,1.3659267646258118,0.17074084557822647,RETURN
25989.678172866,-83.69384765625,39.2,0.6841690667817772,174.83142659922487,196,649,1.3790091367639334,0.17237614209549168,RETURN
25989.682335786,-82.06787109375,38.7,0.6754424205218056,170.93559732458917,183,649,1.3888209158675249,0.1736026144834406,RETURN
25989.686318235,-80.4638671875,37.7,0.6579891280018623,168.10660457040612,203,649,1.3961797501952182,0.17452246877440228,RETURN
25989.690319793,-79.013671875,37.2,0.6492624817418906,164.73909201848662,186,649,1.4016988759409883,0.17521235949262354,RETURN
25989.694178583,-77.58544921875,35.4,0.6178465552059926,164.03823197733198,171,649,1.405838220250316,0.1757297775312895,RETURN
25989.698197027,-76.22314453125,34.6,0.6038839211900381,161.53458604371286,177,649,1.4089427284823115,0.17611784106028894,RETURN
25989.70228857,-74.8388671875,35.1,0.6126105674500097,156.36485469236186,177,649,1.4112711096563084,0.17640888870703855,RETURN
25989.706290736,-73.388671875,34.800000000000004,0.6073745796940268,152.59787385678032,175,738,1.4616402023676491,0.18270502529595614,RETURN
25989.710226073,-72.00439453125,34.800000000000004,0.6073745796940268,148.42904973178378,165,738,1.4994170219011547,0.18742712773764433,RETURN
