
t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,emg_phase,emg_raw,emg_ac,emg_rect,emg_env,emg_env_f,mode
5632.225336035,222.64892578125,0.0,0.0,14.810343311179935,12,UNKNOWN,2,257,112,1.0,76.14999085724787,RELAX
5632.229341746,222.64892578125,0.0,0.0,14.820349711053922,9,RELAX2,324,179,179,119.45,82.6449922286607,RELAX
5632.233331688,222.64892578125,0.0,0.0,14.824585650060072,11,RELAX2,267,122,122,106.2,86.1782433943616,RELAX
5632.237304363,222.6708984375,1.6,0.027925268031909273,11.557203715936357,11,RELAX2,651,506,506,127.9,92.43650688520736,RELAX
5632.241340978,222.6708984375,0.0,0.0,14.74985025427597,18,RELAX2,651,506,506,127.9,97.75603085242626,RELAX
5632.245337152,222.6708984375,0.0,0.0,14.736821477199584,20,RELAX2,120,-25,25,126.55,102.07512622456233,RELAX
5632.249331116,222.6708984375,0.0,0.0,14.71805727597615,18,RELAX2,190,45,45,128.75,106.07635729087798,RELAX
5632.2533359,222.6708984375,0.0,0.0,14.693468454719408,13,RELAX2,125,-20,20,119.7,108.11990369724627,RELAX
5632.257332688,222.6708984375,0.0,0.0,14.663177974644924,16,RELAX2,392,247,247,129.75,111.36441814265933,RELAX
5632.261336269,222.6708984375,0.0,0.0,14.627065694529989,19,RELAX2,152,7,7,1.0,94.80975542126043,RELAX
5632.265329468,222.6708984375,0.0,0.0,14.5853066302235,19,RELAX2,152,7,7,1.0,80.73829210807138,RELAX
5632.269328163,222.69287109375,1.6,0.027925268031909273,11.271815880287921,17,RELAX2,197,52,52,126.15,87.55004829186066,RELAX
5632.273334367,222.69287109375,0.0,0.0,14.418375882575617,20,RELAX2,558,413,413,145.45,96.23504104808157,RELAX
5632.277347145,222.69287109375,0.0,0.0,14.359051332810935,20,RELAX2,445,300,300,158.45,105.56728489086933,RELAX
5632.281302185,222.69287109375,0.0,0.0,14.294949133560408,17,RELAX2,445,300,300,158.45,113.49969215723893,RELAX
5632.285295993,222.69287109375,0.0,0.0,14.224476412395518,19,RELAX2,74,-71,71,148.45,118.74223833365308,RELAX
5632.289337926,222.69287109375,0.0,0.0,14.230357812453178,15,RELAX2,505,360,360,163.4,125.44090258360512,EMG_ACTIVE
5632.293294848,222.69287109375,0.0,0.0,14.241752116770186,9,RELAX2,327,182,182,163.6,131.16476719606436,EMG_ACTIVE
5632.297336361,222.69287109375,0.0,0.0,14.259270186136206,11,RELAX2,109,-36,36,164.75,136.20255211665472,EMG_ACTIVE
5632.301300343,222.69287109375,0.0,0.0,14.28210893005047,10,UNKNOWN,2,75,-70,70.0,126.2721692991565,EMG_ACTIVE
5632.305340176,222.69287109375,0.0,0.0,14.299509404269088,20,UNKNOWN,2,75,-70,70.0,117.83134390428303,EMG_ACTIVE
5632.309396239,222.69287109375,0.0,0.0,14.32290237771167,16,RELAX2,82,-63,63,149.8,122.62664231864059,EMG_ACTIVE
5632.313302335,222.69287109375,0.0,0.0,14.350923161100496,10,RELAX2,282,137,137,151.9,127.01764597084451,EMG_ACTIVE
5632.3173478,222.71484375,1.6,0.027925268031909273,11.119917437008827,8,RELAX2,276,131,131,153.9,131.04999907521784,EMG_ACTIVE
5632.321302982,222.71484375,0.0,0.0,14.359682189294489,11,RELAX2,276,131,131,153.9,134.47749921393518,EMG_ACTIVE
5632.325300835,222.71484375,0.0,0.0,14.40562976713153,20,RELAX2,109,-36,36,150.1,136.8208743318449,EMG_ACTIVE
5632.329335994,222.71484375,0.0,0.0,14.457867808116788,14,RELAX2,334,189,189,150.6,138.88774318206816,EMG_ACTIVE
5632.333341985,222.71484375,0.0,0.0,14.515505515325913,10,RELAX2,362,217,217,155.35,141.35708170475795,EMG_ACTIVE
5632.337332904,222.71484375,0.0,0.0,14.578660244858014,16,RELAX2,133,-12,12,130.65,139.75101944904426,EMG_ACTIVE
5632.34133264,222.71484375,0.0,0.0,14.636195260255306,21,RELAX2,220,75,75,1.0,118.93836653168762,EMG_ACTIVE
5632.345336751,222.71484375,0.0,0.0,14.688021362971853,20,RELAX2,220,75,75,1.0,101.24761155193448,EMG_ACTIVE
5632.349329389,222.71484375,0.0,0.0,14.733960151124478,13,RELAX2,249,104,104,136.1,106.47546981914431,EMG_ACTIVE
5632.353334033,222.71484375,0.0,0.0,14.774263696315899,20,RELAX2,86,-59,59,138.05,111.21164934627265,EMG_ACTIVE
5632.357342731,222.71484375,0.0,0.0,14.808822964311247,20,RELAX2,489,344,344,142.9,115.96490194433176,EMG_ACTIVE
5632.361302284,222.71484375,0.0,0.0,14.837314448204864,22,RELAX2,489,344,344,142.9,120.005166652682,EMG_ACTIVE
5632.365301736,222.71484375,0.0,0.0,14.871851452468235,21,RELAX2,489,344,344,142.9,123.4393916547797,EMG_ACTIVE
5632.369338863,222.71484375,0.0,0.0,14.912581218695806,14,RELAX2,193,48,48,142.55,126.30598290656275,EMG_ACTIVE
5632.373337875,222.71484375,0.0,0.0,14.958683605236217,7,RELAX2,247,102,102,127.0,126.41008547057834,EMG_ACTIVE
5632.37735771,222.71484375,0.0,0.0,14.999208782129642,11,RELAX2,357,212,212,12.0,109.24857264999159,EMG_ACTIVE
5632.381343151,222.71484375,0.0,0.0,15.033669076281427,17,RELAX2,357,212,212,12.0,94.66128675249284,RELAX
5632.385340399,222.71484375,0.0,0.0,15.062479383223092,10,RELAX2,110,-35,35,120.8,98.58209373961891,RELAX
5632.389328735,222.71484375,0.0,0.0,15.085498999953387,24,RELAX2,55,-90,90,107.3,99.88977967867608,RELAX
5632.393414184,222.73681640625,1.6,0.027925268031909273,11.837152436717407,16,RELAX2,235,90,90,102.7,100.31131272687466,RELAX
5632.397295649,222.73681640625,0.0,0.0,15.048422835174932,16,RELAX2,196,51,51,103.45,100.78211581784346,RELAX
5632.401304298,222.73681640625,0.0,0.0,15.05427759483527,20,RELAX2,196,51,51,103.45,101.18229844516694,RELAX
5632.405339796,222.73681640625,0.0,0.0,15.054308880437219,9,RELAX2,196,51,51,103.45,101.5224536783919,RELAX
5632.409335721,222.73681640625,0.0,0.0,15.048591589265442,12,RELAX2,204,59,59,102.45,101.66158562663311,RELAX
5632.413341524,222.73681640625,0.0,0.0,15.03708344008325,20,RELAX2,346,201,201,105.65,102.25984778263813,RELAX
5632.417405608,222.7587890625,0.0,0.0,14.953543848092806,18,RELAX2,453,308,308,1.0,87.07087061524241,RELAX
5632.421390383,222.7587890625,0.0,0.0,14.9305498684501,16,RELAX2,453,308,308,1.0,74.16024002295606,RELAX
5632.425405679,222.78076171875,1.6,0.027925268031909273,11.635657663175142,9,RELAX2,64,-81,81,116.75,80.54870401951266,RELAX
5632.429407519,222.78076171875,0.0,0.0,14.80101522425582,15,RELAX2,146,1,1,107.35,84.56889841658577,RELAX
5632.43333,222.78076171875,0.0,0.0,14.76152085806865,22,RELAX2,83,-62,62,99.6,86.8235636540979,RELAX
5632.437337667,222.78076171875,0.0,0.0,14.715386675701126,8,UNKNOWN,2,164,19,1.0,73.95002910598322,RELAX
5632.441306596,222.78076171875,0.0,0.0,14.66402756202325,17,UNKNOWN,2,164,19,1.0,63.007524740085735,RELAX
5632.445339723,222.78076171875,0.0,0.0,14.605981906431253,20,RELAX2,76,-69,69,99.65,68.50389602907288,RELAX
5632.449337809,222.78076171875,0.0,0.0,14.542686079661024,12,RELAX2,144,-1,1,94.5,72.40331162471195,RELAX
5632.453395582,222.78076171875,0.0,0.0,14.472517728425032,8,RELAX2,85,-60,60,94.55,75.72531488100515,RELAX
5632.457341785,222.78076171875,0.0,0.0,14.398672575960376,8,RELAX2,85,-60,60,94.55,78.54901764885437,RELAX
5632.461329116,222.78076171875,0.0,0.0,14.318334225659072,12,RELAX2,127,-18,18,78.25,78.50416500152622,RELAX
5632.465330729,222.78076171875,0.0,0.0,14.231943469515727,7,RELAX2,83,-62,62,81.15,78.90104025129729,RELAX
5632.469349249,222.78076171875,0.0,0.0,14.139374247358546,15,RELAX2,207,62,62,81.85,79.3433842136027,RELAX
5632.473335855,222.78076171875,0.0,0.0,14.041818695062517,11,RELAX2,141,-4,4,76.95,78.9843765815623,RELAX
5632.477346878,222.78076171875,0.0,0.0,13.937873848569922,3,UNKNOWN,2,254,109,1.0,67.28672009432796,RELAX
5632.481338713,222.78076171875,0.0,0.0,13.828689746423066,7,UNKNOWN,2,254,109,1.0,57.34371208017876,RELAX
5632.485351681,222.78076171875,0.0,0.0,13.713130209070954,2,RELAX2,76,-69,69,73.5,59.76715526815195,RELAX
5632.489339577,222.78076171875,0.0,0.0,13.59256746500941,10,RELAX2,126,-19,19,69.95,61.294581977929155,RELAX
5632.493344331,222.7587890625,-1.5,-0.026179938779914945,16.531639336115575,9,RELAX2,110,-35,35,67.2,62.18039468123979,RELAX
5632.497339043,222.7587890625,0.0,0.0,13.399366526985204,10,RELAX2,110,-35,35,67.2,62.933335479053824,RELAX
5632.501354166,222.7587890625,0.0,0.0,13.260614232695815,14,RELAX2,180,35,35,66.4,63.45333515719575,RELAX
5632.50529323,222.78076171875,1.6,0.027925268031909273,9.852986531475313,10,RELAX2,61,-84,84,67.9,64.1203348836164,RELAX
5632.509292342,222.7587890625,-1.6,-0.027925268031909273,16.169277069043357,11,RELAX2,330,185,185,74.2,65.63228465107395,RELAX
5632.513353419,222.7587890625,0.0,0.0,12.811393962522658,9,RELAX2,164,19,19,65.1,65.55244195341285,RELAX
5632.517335502,222.7587890625,0.0,0.0,12.650873403132437,11,UNKNOWN,2,260,115,11.0,57.36957566040092,RELAX
5632.521303029,222.7587890625,0.0,0.0,12.485272748926405,9,UNKNOWN,2,260,115,11.0,50.414139311340776,RELAX
5632.52534466,222.7587890625,0.0,0.0,12.310698545804513,20,RELAX2,78,-67,67,54.75,51.06451841463966,RELAX
5632.529345781,222.7587890625,0.0,0.0,12.132110902624419,18,RELAX2,159,14,14,55.4,51.71484065244371,RELAX
5632.533335493,222.7587890625,0.0,0.0,11.948302084708587,12,RELAX2,274,129,129,58.75,52.770114554577155,RELAX
5632.537335056,222.7587890625,0.0,0.0,11.75828068279364,9,RELAX2,274,129,129,58.75,53.66709737139058,RELAX
5632.541330283,222.73681640625,-1.6,-0.027925268031909273,14.828636993398543,11,RELAX2,221,76,76,61.6,54.85703276568199,RELAX
5632.54530212,222.73681640625,0.0,0.0,11.428541072122727,0,RELAX2,108,-37,37,60.0,55.62847785082969,RELAX
5632.549337664,222.73681640625,0.0,0.0,11.219372854500847,11,RELAX2,123,-22,22,61.05,56.44170617320523,RELAX
5632.553337113,222.73681640625,0.0,0.0,11.006317080857059,11,RELAX2,114,-31,31,59.6,56.91545024722444,RELAX
5632.557332429,222.73681640625,0.0,0.0,10.787734959513045,14,UNKNOWN,2,289,144,144.0,69.97813271014078,RELAX
5632.561351659,222.73681640625,0.0,0.0,10.562028997334806,12,UNKNOWN,2,289,144,144.0,81.08141280361966,RELAX
5632.565337998,222.73681640625,0.0,0.0,10.3324493556905,9,RELAX2,70,-75,75,66.55,78.90170088307671,RELAX
5632.569341718,222.71484375,0.0,0.0,10.16201596464515,9,RELAX2,174,29,29,64.9,76.8014457506152,RELAX
5632.573323266,222.71484375,0.0,0.0,9.921266502324215,8,RELAX2,81,-64,64,67.9,75.46622888802293,RELAX
5632.577291014,222.71484375,0.0,0.0,9.67568398621711,5,RELAX2,81,-64,64,67.9,74.3312945548195,RELAX
5632.581291456,222.71484375,0.0,0.0,9.42231661222911,8,RELAX2,81,-64,64,67.9,73.36660037159658,RELAX
5632.585291055,222.69287109375,0.0,0.0,9.229161753070002,9,RELAX2,90,-55,55,72.05,73.16911031585708,RELAX
5632.589291362,222.69287109375,0.0,0.0,8.96428218049303,8,RELAX2,136,-9,9,71.55,72.92624376847851,RELAX
5632.593333067,222.69287109375,0.0,0.0,8.690780710636687,18,RELAX2,164,19,19,70.75,72.59980720320674,RELAX
5632.597333937,222.6708984375,0.0,0.0,8.480198000876754,11,UNKNOWN,2,421,276,276.0,103.10983612272574,RELAX
5632.601366172,222.6708984375,0.0,0.0,8.486051211749924,18,UNKNOWN,2,421,276,276.0,129.04336070431688,EMG_ACTIVE
5632.605351867,222.6708984375,0.0,0.0,8.497555740212391,18,RELAX2,74,-71,71,82.15,122.00935659866936,EMG_ACTIVE
5632.60934078,222.64892578125,-1.6,-0.027925268031909273,11.76925941234536,6,RELAX2,144,-1,1,72.95,114.65045310886896,EMG_ACTIVE
5632.613336596,222.64892578125,0.0,0.0,8.569307171774625,18,RELAX2,141,-4,4,72.2,108.28288514253862,EMG_ACTIVE
5632.617358095,222.64892578125,0.0,0.0,8.569307171774625,16,RELAX2,141,-4,4,72.2,102.87045237115782,EMG_ACTIVE
5632.621334114,222.64892578125,0.0,0.0,8.56361603002216,13,RELAX2,141,-4,4,72.2,98.26988451548415,RELAX
5632.625339695,222.64892578125,0.0,0.0,8.552106489712372,7,RELAX2,67,-78,78,69.55,93.96190183816152,RELAX
5632.62933002,222.64892578125,0.0,0.0,8.534908615922774,7,RELAX2,200,55,55,71.6,90.60761656243729,RELAX
5632.633330828,222.64892578125,0.0,0.0,8.511903234256636,6,RELAX2,172,27,27,66.0,86.9164740780717,RELAX
5632.63733455,222.626953125,-0.9,-0.015707963267948967,10.349028340957904,18,RELAX2,172,27,27,66.0,83.77900296636095,RELAX
5632.641339722,222.626953125,0.0,0.0,8.514450146200318,16,RELAX2,443,298,298,77.6,82.85215252140681,RELAX
5632.645344056,222.626953125,0.0,0.0,8.474106697549075,12,RELAX2,85,-60,60,78.75,82.23682964319579,RELAX
5632.649339131,222.626953125,0.0,0.0,8.42811070808989,14,RELAX2,218,73,73,81.3,82.09630519671643,RELAX
5632.65333343,222.626953125,0.0,0.0,8.376380060019898,4,RELAX2,159,14,14,80.45,81.84935941720897,RELAX
5632.657338017,222.626953125,0.0,0.0,8.318742952693754,5,RELAX2,159,14,14,80.45,81.63945550462762,RELAX
5632.661335064,222.626953125,0.0,0.0,8.255462868373598,13,RELAX2,159,14,14,80.45,81.46103717893348,RELAX
5632.665333569,222.626953125,0.0,0.0,8.186404006217288,15,RELAX2,60,-85,85,92.25,83.07938160209346,RELAX
5632.669332372,222.626953125,0.0,0.0,8.111583444087017,16,RELAX2,153,8,8,91.2,84.29747436177945,RELAX
5632.673334429,222.626953125,0.0,0.0,8.0309360715421,13,RELAX2,180,35,35,89.7,85.10785320751253,RELAX
5632.677333894,222.60498046875,-1.6,-0.027925268031909273,11.21050044105841,9,RELAX2,180,35,35,89.7,85.79667522638564,RELAX
5632.681417274,222.60498046875,0.0,0.0,7.916332371747785,9,RELAX2,114,-31,31,81.0,85.0771739424278,RELAX
5632.685306573,222.60498046875,0.0,0.0,7.821194470620725,6,RELAX2,58,-87,87,82.6,84.70559785106363,RELAX
5632.689296447,222.60498046875,0.0,0.0,7.71786548494012,16,RELAX2,205,60,60,85.15,84.7722581734041,RELAX
5632.693299242,222.60498046875,0.0,0.0,7.608433821280812,7,RELAX2,205,60,60,85.15,84.82891944739349,RELAX
5632.697297108,222.60498046875,0.0,0.0,7.493383054888824,9,RELAX2,205,60,60,85.15,84.87708153028447,RELAX
5632.701297312,222.60498046875,0.0,0.0,7.372504417925683,8,RELAX2,122,-23,23,73.25,83.1330193007418,RELAX
5632.705296079,222.60498046875,0.0,0.0,7.2459127548859215,3,RELAX2,69,-76,76,73.5,81.68806640563052,RELAX
5632.709309726,222.60498046875,0.0,0.0,7.113050655216796,5,RELAX2,258,113,113,79.1,81.29985644478593,RELAX
5632.713302014,222.5830078125,0.0,0.0,7.041075751641358,7,RELAX2,258,113,113,79.1,80.96987797806804,RELAX
5632.717292629,222.5830078125,0.0,0.0,6.8975076614799775,3,RELAX2,71,-74,74,82.6,81.21439628135784,RELAX
5632.721338353,222.5830078125,0.0,0.0,6.746064508392436,4,RELAX2,84,-61,61,83.1,81.49723683915416,RELAX
5632.7253262,222.5830078125,0.0,0.0,6.591062806263494,4,RELAX2,72,-73,73,82.85,81.70015131328103,RELAX
5632.729336758,222.5830078125,0.0,0.0,6.42938791411521,6,RELAX2,105,-40,40,82.1,81.76012861628887,RELAX
5632.733329895,222.56103515625,-1.6,-0.027925268031909273,9.528593020064687,6,RELAX2,105,-40,40,82.1,81.81110932384553,RELAX
5632.737337034,222.56103515625,0.0,0.0,6.155514997216784,5,RELAX2,105,-40,40,82.1,81.8544429252687,RELAX
5632.741298494,222.56103515625,0.0,0.0,5.978760421327053,5,RELAX2,36,-109,109,72.15,80.3987764864784,RELAX
5632.745299192,222.56103515625,0.0,0.0,5.7944930926173015,7,RELAX2,40,-105,105,74.4,79.49896001350663,RELAX
5632.749298835,222.56103515625,0.0,0.0,5.6045153840167075,19,RELAX2,157,12,12,71.35,78.27661601148064,RELAX
5632.753300569,222.56103515625,0.0,0.0,5.408673360738135,4,RELAX2,157,12,12,71.35,77.23762360975854,RELAX
5632.757299045,222.56103515625,0.0,0.0,5.207235169958494,7,RELAX2,49,-96,96,75.45,76.96948006829476,RELAX
5632.761306571,222.5390625,0.0,0.0,5.0654773250069525,14,RELAX2,181,36,36,58.75,74.23655805805055,RELAX
5632.765301126,222.5390625,0.0,0.0,4.852729358310285,4,RELAX2,78,-67,67,57.85,71.77857434934296,RELAX
5632.769299087,222.5390625,0.0,0.0,4.634045860590561,4,RELAX2,201,56,56,60.25,70.04928819694152,RELAX
5632.773297039,222.5390625,0.0,0.0,4.409608751910156,4,UNKNOWN,2,177,32,32.0,64.3418949674003,RELAX
5632.77729526,222.51708984375,0.0,0.0,4.245319633213825,4,UNKNOWN,2,177,32,32.0,59.49061072229024,RELAX
5632.781298871,222.51708984375,0.0,0.0,4.009031799300288,-2,RELAX2,107,-38,38,60.45,59.63451911394671,RELAX
5632.785299074,222.4951171875,-1.6,-0.027925268031909273,7.033102485161078,3,RELAX2,73,-72,72,59.7,59.64434124685471,RELAX
5632.789298446,222.4951171875,0.0,0.0,3.5855472519836553,3,RELAX2,239,94,94,61.4,59.9076900598265,RELAX
5632.793337352,222.4951171875,0.0,0.0,3.3296723283017116,13,RELAX2,239,94,94,61.4,60.13153655085252,RELAX
5632.797336711,222.4951171875,0.0,0.0,3.0705446531360963,10,RELAX2,239,94,94,61.4,60.321806068224646,RELAX
5632.801340264,222.4951171875,0.0,0.0,2.8053750018583514,3,RELAX2,86,-59,59,64.25,60.91103515799095,RELAX
5632.805371302,222.47314453125,-1.5,-0.026179938779914945,5.59845315311793,2,RELAX2,50,-95,95,65.2,61.55437988429231,RELAX
5632.809301273,222.47314453125,0.0,0.0,2.3268939487909677,4,RELAX2,173,28,28,60.95,61.46372290164847,RELAX
5632.813336058,222.451171875,0.0,0.0,2.108149497186872,1,UNKNOWN,2,126,-19,19.0,55.094164466401196,RELAX
5632.817336405,222.451171875,0.0,0.0,1.8201557494727183,2,UNKNOWN,2,126,-19,19.0,49.680039796441015,RELAX
5632.821394704,222.451171875,0.0,0.0,1.5220607855815445,2,RELAX2,52,-93,93,59.8,51.19803382697486,RELAX
5632.825338342,222.42919921875,-0.9,-0.015707963267948967,3.0927071844674456,3,RELAX2,58,-87,87,60.5,52.59332875292863,RELAX
5632.829346498,222.4072265625,-0.5,-0.008726646259971648,2.052739421024171,4,RELAX2,236,91,91,63.05,54.16182943998933,RELAX
5632.833339624,222.4072265625,0.0,0.0,0.7422604958078693,11,RELAX2,236,91,91,63.05,55.495055023990936,RELAX
5632.837351129,222.38525390625,-1.6,-0.027925268031909273,3.690477328404751,10,RELAX2,236,91,91,63.05,56.628296770392296,RELAX
5632.8413559,222.38525390625,0.0,0.0,0.16753575954041366,-1,RELAX2,146,1,1,60.15,57.15655225483345,RELAX
5632.845336313,222.36328125,-1.6,-0.027925268031909273,3.106772641726974,1,RELAX2,48,-97,97,59.75,57.54556941660843,RELAX
5632.849301934,222.36328125,0.0,0.0,-0.4243558474381359,0,RELAX2,68,-77,77,63.0,58.36373400411717,RELAX
5632.853300153,222.36328125,0.0,0.0,-0.7639611343570891,10,RELAX2,67,-78,78,6.0,50.509173903499594,RELAX
5632.857300643,222.34130859375,0.0,0.0,-1.0436027605293248,8,RELAX2,67,-78,78,6.0,43.83279781797465,RELAX
5632.861407235,222.3193359375,0.0,0.0,-1.3384804803522456,9,RELAX2,74,-71,71,63.85,46.835378145278455,RELAX
5632.865299389,222.3193359375,0.0,0.0,-1.6858897320594224,8,RELAX2,35,-110,110,66.0,49.71007142348668,RELAX
5632.86929886,222.29736328125,0.0,0.0,-1.9827184852724429,3,RELAX2,233,88,88,67.6,52.39356070996368,RELAX
5632.873297453,222.275390625,-0.1,-0.0017453292519943296,-2.085223553702792,0,RELAX2,233,88,88,67.6,54.674526603469126,RELAX
5632.877297932,222.25341796875,-1.2000000000000002,-0.020943951023931956,-0.19366377424393555,11,RELAX2,233,88,88,67.6,56.61334761294876,RELAX
5632.881300007,222.25341796875,0.0,0.0,-2.9739372921561653,6,RELAX2,174,29,29,68.25,58.35884547100645,RELAX
5632.885351705,222.25341796875,0.0,0.0,-3.364835794649764,3,RELAX2,48,-97,97,69.5,60.03001865035547,RELAX
5632.889295878,222.25341796875,0.0,0.0,-3.7509608727085038,2,UNKNOWN,2,246,101,101.0,66.17551585280215,RELAX
5632.893295524,222.25341796875,0.0,0.0,-4.148275605003477,-4,UNKNOWN,2,246,101,101.0,71.39918847488183,RELAX
5632.897337132,222.25341796875,0.0,0.0,-4.555639190689192,-1,RELAX2,129,-16,16,67.9,70.87431020364954,RELAX
5632.901336898,222.25341796875,0.0,0.0,-4.964544744692972,-2,RELAX2,60,-85,85,69.2,70.62316367310211,RELAX
5632.905349573,222.2314453125,-1.6,-0.027925268031909273,-2.1146486093791905,4,RELAX2,63,-82,82,68.55,70.3121891221368,RELAX
5632.909356838,222.2314453125,0.0,0.0,-5.735890492804685,-21,RELAX2,220,75,75,70.9,70.40036075381629,RELAX
5632.913335954,222.2314453125,0.0,0.0,-6.159873377160238,9,RELAX2,220,75,75,70.9,70.47530664074384,RELAX
5632.917302098,222.2314453125,0.0,0.0,-6.5881369759377435,1,RELAX2,220,75,75,70.9,70.53901064463226,RELAX
5632.921303968,222.2314453125,0.0,0.0,-7.026023649434535,1,RELAX2,102,-43,43,67.95,70.15065904793741,RELAX
5632.925353911,222.2314453125,0.0,0.0,-7.4750752290546245,1,RELAX2,116,-29,29,65.05,69.38556019074679,RELAX
5632.929347493,222.20947265625,-1.6,-0.027925268031909273,-4.657701148214005,-22,RELAX2,269,124,124,66.0,68.87772616213476,RELAX
5632.933360729,222.20947265625,0.0,0.0,-8.314250681084161,-9,RELAX2,269,124,124,66.0,68.44606723781455,RELAX
5632.937337037,222.1875,0.0,0.0,-8.706373250061006,-16,RELAX2,51,-94,94,68.05,68.38665715214236,RELAX
